sample,breed,BioProject,BioSample,Organism,sex,Continent,Country,Locality,refGenome,refSpecies
TD52037,NA,PRJNA602521,SAMN12621346,Aythya_fuligula,female,,,,GCF_015476345.1,Anas_platyrhynchos
