BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN02743852,USA_NY_B04,GCF_000738735.5,SRR1284298,Corvus_brachyrhynchos,PRJNA192205
SAMN02743848,USA_CA_B01,GCF_000738735.5,SRR1286110,Corvus_brachyrhynchos,PRJNA192205
SAMN02743848,USA_CA_B01,GCF_000738735.5,SRR1286111,Corvus_brachyrhynchos,PRJNA192205
SAMN02743848,USA_CA_B01,GCF_000738735.5,SRR1286112,Corvus_brachyrhynchos,PRJNA192205
SAMN02743848,USA_CA_B01,GCF_000738735.5,SRR1286113,Corvus_brachyrhynchos,PRJNA192205
SAMN02743848,USA_CA_B01,GCF_000738735.5,SRR1286115,Corvus_brachyrhynchos,PRJNA192205
SAMN02743850,USA_CA_B03,GCF_000738735.5,SRR1286117,Corvus_brachyrhynchos,PRJNA192205
SAMN02743850,USA_CA_B03,GCF_000738735.5,SRR1286118,Corvus_brachyrhynchos,PRJNA192205
SAMN02743850,USA_CA_B03,GCF_000738735.5,SRR1286119,Corvus_brachyrhynchos,PRJNA192205
SAMN02743850,USA_CA_B03,GCF_000738735.5,SRR1286121,Corvus_brachyrhynchos,PRJNA192205
SAMN02743850,USA_CA_B03,GCF_000738735.5,SRR1286122,Corvus_brachyrhynchos,PRJNA192205
SAMN02743849,USA_NJ_B02,GCF_000738735.5,SRR1286123,Corvus_brachyrhynchos,PRJNA192205
SAMN02743849,USA_NJ_B02,GCF_000738735.5,SRR1286124,Corvus_brachyrhynchos,PRJNA192205
SAMN02743849,USA_NJ_B02,GCF_000738735.5,SRR1286125,Corvus_brachyrhynchos,PRJNA192205
SAMN02743849,USA_NJ_B02,GCF_000738735.5,SRR1286126,Corvus_brachyrhynchos,PRJNA192205
SAMN02743849,USA_NJ_B02,GCF_000738735.5,SRR1286127,Corvus_brachyrhynchos,PRJNA192205
SAMN02743849,USA_NJ_B02,GCF_000738735.5,SRR1286128,Corvus_brachyrhynchos,PRJNA192205
SAMN02743851,USA_NY_B03,GCF_000738735.5,SRR1286130,Corvus_brachyrhynchos,PRJNA192205
SAMN02743851,USA_NY_B03,GCF_000738735.5,SRR1286131,Corvus_brachyrhynchos,PRJNA192205
SAMN02743851,USA_NY_B03,GCF_000738735.5,SRR1286132,Corvus_brachyrhynchos,PRJNA192205
SAMN02743851,USA_NY_B03,GCF_000738735.5,SRR1286134,Corvus_brachyrhynchos,PRJNA192205
SAMN02743851,USA_NY_B03,GCF_000738735.5,SRR1286135,Corvus_brachyrhynchos,PRJNA192205
SAMN02743852,USA_NY_B04,GCF_000738735.5,SRR1289962,Corvus_brachyrhynchos,PRJNA192205
SAMN02743852,USA_NY_B04,GCF_000738735.5,SRR1289965,Corvus_brachyrhynchos,PRJNA192205
SAMN02743852,USA_NY_B04,GCF_000738735.5,SRR1289975,Corvus_brachyrhynchos,PRJNA192205
SAMN02743852,USA_NY_B04,GCF_000738735.5,SRR1289976,Corvus_brachyrhynchos,PRJNA192205
SAMEA3334436,DNA_369,GCF_000738735.5,ERR849888,Corvus_brachyrhynchos,PRJEB9057
SAMEA3334437,DNA_371,GCF_000738735.5,ERR849890,Corvus_brachyrhynchos,PRJEB9057
SAMEA3334438,DNA_374,GCF_000738735.5,ERR849893,Corvus_brachyrhynchos,PRJEB9057
SAMEA3334439,DNA_375,GCF_000738735.5,ERR849894,Corvus_brachyrhynchos,PRJEB9057
SAMEA3334440,DNA_377,GCF_000738735.5,ERR849896,Corvus_brachyrhynchos,PRJEB9057
