BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA104363413,library_SAMEA104363413,GCA_001700915.1,ERR2185518,Passer_italiae,PRJEB22939
SAMEA104363414,library_SAMEA104363414,GCA_001700915.1,ERR2185519,Passer_italiae,PRJEB22939
SAMEA104363415,library_SAMEA104363415,GCA_001700915.1,ERR2185520,Passer_italiae,PRJEB22939
SAMEA104363416,library_SAMEA104363416,GCA_001700915.1,ERR2185521,Passer_italiae,PRJEB22939
SAMEA104363417,library_SAMEA104363417,GCA_001700915.1,ERR2185522,Passer_italiae,PRJEB22939
SAMEA104363418,library_SAMEA104363418,GCA_001700915.1,ERR2185523,Passer_italiae,PRJEB22939
SAMEA104363419,library_SAMEA104363419,GCA_001700915.1,ERR2185524,Passer_italiae,PRJEB22939
SAMEA104363420,library_SAMEA104363420,GCA_001700915.1,ERR2185525,Passer_italiae,PRJEB22939
SAMEA104363421,library_SAMEA104363421,GCA_001700915.1,ERR2185526,Passer_italiae,PRJEB22939
SAMEA104363422,library_SAMEA104363422,GCA_001700915.1,ERR2185527,Passer_italiae,PRJEB22939
SAMEA104363407,library_SAMEA104363407,GCA_001700915.1,ERR2185528,Passer_italiae,PRJEB22939
