BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMD00013064,library_SAMD00013064,GCA_000180675.1,DRR032274,Gasterosteus_aculeatus,PRJDB2614
SAMD00013068,library_SAMD00013068,GCA_000180675.1,DRR032275,Gasterosteus_aculeatus,PRJDB2614
SAMD00013057,library_SAMD00013057,GCA_000180675.1,DRR032276,Gasterosteus_aculeatus,PRJDB2614
SAMD00013056,library_SAMD00013056,GCA_000180675.1,DRR032277,Gasterosteus_aculeatus,PRJDB2614
SAMD00056765,library_SAMD00056765,GCA_000180675.1,DRR066576,Gasterosteus_aculeatus,PRJDB5056
SAMD00056767,library_SAMD00056767,GCA_000180675.1,DRR066578,Gasterosteus_aculeatus,PRJDB5056
SAMD00056772,library_SAMD00056772,GCA_000180675.1,DRR066583,Gasterosteus_aculeatus,PRJDB5056
SAMD00056774,library_SAMD00056774,GCA_000180675.1,DRR066585,Gasterosteus_aculeatus,PRJDB5056
SAMD00056779,library_SAMD00056779,GCA_000180675.1,DRR066590,Gasterosteus_aculeatus,PRJDB5056
SAMD00056780,library_SAMD00056780,GCA_000180675.1,DRR066591,Gasterosteus_aculeatus,PRJDB5056
SAMD00056784,library_SAMD00056784,GCA_000180675.1,DRR066595,Gasterosteus_aculeatus,PRJDB5056
SAMD00056786,library_SAMD00056786,GCA_000180675.1,DRR066597,Gasterosteus_aculeatus,PRJDB5056
SAMD00056794,library_SAMD00056794,GCA_000180675.1,DRR066605,Gasterosteus_aculeatus,PRJDB5056
SAMD00056795,library_SAMD00056795,GCA_000180675.1,DRR066606,Gasterosteus_aculeatus,PRJDB5056
SAMD00056797,library_SAMD00056797,GCA_000180675.1,DRR066608,Gasterosteus_aculeatus,PRJDB5056
SAMD00056766,library_SAMD00056766,GCA_000180675.1,DRR066577,Gasterosteus_aculeatus,PRJDB5056
SAMD00056770,library_SAMD00056770,GCA_000180675.1,DRR066581,Gasterosteus_aculeatus,PRJDB5056
SAMD00056773,library_SAMD00056773,GCA_000180675.1,DRR066584,Gasterosteus_aculeatus,PRJDB5056
SAMD00056775,library_SAMD00056775,GCA_000180675.1,DRR066586,Gasterosteus_aculeatus,PRJDB5056
SAMD00056777,library_SAMD00056777,GCA_000180675.1,DRR066588,Gasterosteus_aculeatus,PRJDB5056
SAMD00056778,library_SAMD00056778,GCA_000180675.1,DRR066589,Gasterosteus_aculeatus,PRJDB5056
SAMD00056781,library_SAMD00056781,GCA_000180675.1,DRR066592,Gasterosteus_aculeatus,PRJDB5056
SAMD00056783,library_SAMD00056783,GCA_000180675.1,DRR066594,Gasterosteus_aculeatus,PRJDB5056
SAMD00056785,library_SAMD00056785,GCA_000180675.1,DRR066596,Gasterosteus_aculeatus,PRJDB5056
SAMD00056790,library_SAMD00056790,GCA_000180675.1,DRR066601,Gasterosteus_aculeatus,PRJDB5056
SAMD00056791,library_SAMD00056791,GCA_000180675.1,DRR066602,Gasterosteus_aculeatus,PRJDB5056
SAMD00056793,library_SAMD00056793,GCA_000180675.1,DRR066604,Gasterosteus_aculeatus,PRJDB5056
SAMD00056796,library_SAMD00056796,GCA_000180675.1,DRR066607,Gasterosteus_aculeatus,PRJDB5056
SAMD00056801,library_SAMD00056801,GCA_000180675.1,DRR066612,Gasterosteus_aculeatus,PRJDB5056
SAMD00056802,library_SAMD00056802,GCA_000180675.1,DRR066613,Gasterosteus_aculeatus,PRJDB5056
SAMD00056803,library_SAMD00056803,GCA_000180675.1,DRR066614,Gasterosteus_aculeatus,PRJDB5056
SAMD00056776,library_SAMD00056776,GCA_000180675.1,DRR066587,Gasterosteus_aculeatus,PRJDB5056
SAMD00056782,library_SAMD00056782,GCA_000180675.1,DRR066593,Gasterosteus_aculeatus,PRJDB5056
SAMD00056764,library_SAMD00056764,GCA_000180675.1,DRR066575,Gasterosteus_aculeatus,PRJDB5056
SAMD00056769,library_SAMD00056769,GCA_000180675.1,DRR066580,Gasterosteus_aculeatus,PRJDB5056
SAMD00056798,library_SAMD00056798,GCA_000180675.1,DRR066609,Gasterosteus_aculeatus,PRJDB5056
SAMD00056799,library_SAMD00056799,GCA_000180675.1,DRR066610,Gasterosteus_aculeatus,PRJDB5056
SAMD00056787,library_SAMD00056787,GCA_000180675.1,DRR066598,Gasterosteus_aculeatus,PRJDB5056
SAMD00056768,library_SAMD00056768,GCA_000180675.1,DRR066579,Gasterosteus_aculeatus,PRJDB5056
SAMD00056800,library_SAMD00056800,GCA_000180675.1,DRR066611,Gasterosteus_aculeatus,PRJDB5056
SAMD00056792,library_SAMD00056792,GCA_000180675.1,DRR066603,Gasterosteus_aculeatus,PRJDB5056
SAMD00056789,library_SAMD00056789,GCA_000180675.1,DRR066600,Gasterosteus_aculeatus,PRJDB5056
SAMD00056788,library_SAMD00056788,GCA_000180675.1,DRR066599,Gasterosteus_aculeatus,PRJDB5056
SAMD00056771,library_SAMD00056771,GCA_000180675.1,DRR066582,Gasterosteus_aculeatus,PRJDB5056
SAMD00057639,library_SAMD00057639,GCA_000180675.1,DRR067125,Gasterosteus_aculeatus,PRJDB5097
SAMD00057640,library_SAMD00057640,GCA_000180675.1,DRR067126,Gasterosteus_aculeatus,PRJDB5097
SAMD00057642,library_SAMD00057642,GCA_000180675.1,DRR067128,Gasterosteus_aculeatus,PRJDB5097
SAMD00057643,library_SAMD00057643,GCA_000180675.1,DRR067129,Gasterosteus_aculeatus,PRJDB5097
SAMD00057645,library_SAMD00057645,GCA_000180675.1,DRR067131,Gasterosteus_aculeatus,PRJDB5097
SAMD00057641,library_SAMD00057641,GCA_000180675.1,DRR067127,Gasterosteus_aculeatus,PRJDB5097
SAMD00057644,library_SAMD00057644,GCA_000180675.1,DRR067130,Gasterosteus_aculeatus,PRJDB5097
SAMEA4385615,library_SAMEA4385615,GCA_000180675.1,ERR1599894,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385615,library_SAMEA4385615,GCA_000180675.1,ERR1599895,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385616,library_SAMEA4385616,GCA_000180675.1,ERR1599896,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385616,library_SAMEA4385616,GCA_000180675.1,ERR1599897,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385617,library_SAMEA4385617,GCA_000180675.1,ERR1599898,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385617,library_SAMEA4385617,GCA_000180675.1,ERR1599899,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385618,library_SAMEA4385618,GCA_000180675.1,ERR1599900,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385620,library_SAMEA4385620,GCA_000180675.1,ERR1599902,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385621,library_SAMEA4385621,GCA_000180675.1,ERR1599903,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385622,library_SAMEA4385622,GCA_000180675.1,ERR1599904,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385623,library_SAMEA4385623,GCA_000180675.1,ERR1599905,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385624,library_SAMEA4385624,GCA_000180675.1,ERR1599906,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385625,library_SAMEA4385625,GCA_000180675.1,ERR1599907,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385626,library_SAMEA4385626,GCA_000180675.1,ERR1599908,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385627,library_SAMEA4385627,GCA_000180675.1,ERR1599909,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385627,library_SAMEA4385627,GCA_000180675.1,ERR1599910,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385628,library_SAMEA4385628,GCA_000180675.1,ERR1599911,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385628,library_SAMEA4385628,GCA_000180675.1,ERR1599912,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385629,library_SAMEA4385629,GCA_000180675.1,ERR1599913,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385629,library_SAMEA4385629,GCA_000180675.1,ERR1599914,Gasterosteus_aculeatus,PRJEB15181
SAMEA4385619,library_SAMEA4385619,GCA_000180675.1,ERR1599901,Gasterosteus_aculeatus,PRJEB15181
SAMEA2338582,NG-5241_4kb.BS11,GCA_000180675.1,ERR407003,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338545,NG-5241_4kb.BS12,GCA_000180675.1,ERR407004,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338541,NG-5241_4kb.BS18,GCA_000180675.1,ERR407010,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338539,NG-5241_4kb.BS19,GCA_000180675.1,ERR407011,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338592,NG-5241_4kb.BS20,GCA_000180675.1,ERR407013,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338560,NG-5241_4kb.BS21,GCA_000180675.1,ERR407014,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338581,NG-5241_4kb.BS23,GCA_000180675.1,ERR407016,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523618,NG-5241_4kb.BS26,GCA_000180675.1,ERR407019,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523619,NG-5241_4kb.BS28,GCA_000180675.1,ERR407021,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523623,NG-5241_4kb.BS29,GCA_000180675.1,ERR407022,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338598,NG-5241_4kb.BS2,GCA_000180675.1,ERR407023,Gasterosteus_aculeatus,PRJEB5198
SAMEA1523620,NG-5241_4kb.BS30,GCA_000180675.1,ERR407024,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338569,NG-5241_4kb.BS3,GCA_000180675.1,ERR407025,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338546,NG-5241_4kb.BS4,GCA_000180675.1,ERR407026,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338559,NG-5241_4kb.BS5,GCA_000180675.1,ERR407027,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338594,NG-5241_4kb.BS6,GCA_000180675.1,ERR407028,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338552,NG-5241_4kb.BS7,GCA_000180675.1,ERR407029,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338557,NG-5241_STD.BS10,GCA_000180675.1,ERR407032,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338557,NG-5241_STD.BS10,GCA_000180675.1,ERR407034,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338557,NG-5241_STD.BS10,GCA_000180675.1,ERR407035,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338557,NG-5241_STD.BS10,GCA_000180675.1,ERR407036,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338557,NG-5241_STD.BS10,GCA_000180675.1,ERR407038,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338582,NG-5241_STD.BS11,GCA_000180675.1,ERR407042,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338582,NG-5241_STD.BS11,GCA_000180675.1,ERR407043,Gasterosteus_aculeatus,PRJEB5198
SAMEA2338582,NG-5241_STD.BS11,GCA_000180675.1,ERR407044,Gasterosteus_aculeatus,PRJEB5198
