BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN10617494,Y12_reseq,GCF_000951615.1,SRR8380254,Cyprinus_carpio,PRJNA510861
SAMN10617493,Y11_reseq,GCF_000951615.1,SRR8380255,Cyprinus_carpio,PRJNA510861
SAMN10617500,SP02_reseq,GCF_000951615.1,SRR8380256,Cyprinus_carpio,PRJNA510861
SAMN10617499,SP01_reseq,GCF_000951615.1,SRR8380257,Cyprinus_carpio,PRJNA510861
SAMN10617436,HB_INS2kb,GCF_000951615.1,SRR8380258,Cyprinus_carpio,PRJNA510861
SAMN10617436,HB_INS350,GCF_000951615.1,SRR8380259,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS500,GCF_000951615.1,SRR8380260,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS250,GCF_000951615.1,SRR8380261,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS5kb,GCF_000951615.1,SRR8380262,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS2kb,GCF_000951615.1,SRR8380263,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS10kb,GCF_000951615.1,SRR8380265,Cyprinus_carpio,PRJNA510861
SAMN10617436,HB_INS250,GCF_000951615.1,SRR8380266,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS20kb,GCF_000951615.1,SRR8380267,Cyprinus_carpio,PRJNA510861
SAMN10617487,Y05_reseq,GCF_000951615.1,SRR8380268,Cyprinus_carpio,PRJNA510861
SAMN10617488,Y06_reseq,GCF_000951615.1,SRR8380269,Cyprinus_carpio,PRJNA510861
SAMN10617485,Y03_reseq,GCF_000951615.1,SRR8380270,Cyprinus_carpio,PRJNA510861
SAMN10617486,Y04_reseq,GCF_000951615.1,SRR8380271,Cyprinus_carpio,PRJNA510861
SAMN10617483,Y01_reseq,GCF_000951615.1,SRR8380272,Cyprinus_carpio,PRJNA510861
SAMN10617484,Y02_reseq,GCF_000951615.1,SRR8380273,Cyprinus_carpio,PRJNA510861
SAMN10617481,HB18_reseq,GCF_000951615.1,SRR8380274,Cyprinus_carpio,PRJNA510861
SAMN10617482,HB19_reseq,GCF_000951615.1,SRR8380275,Cyprinus_carpio,PRJNA510861
SAMN10617489,Y07_reseq,GCF_000951615.1,SRR8380276,Cyprinus_carpio,PRJNA510861
SAMN10617490,Y08_reseq,GCF_000951615.1,SRR8380277,Cyprinus_carpio,PRJNA510861
SAMN10617467,HB3_reseq,GCF_000951615.1,SRR8380246,Cyprinus_carpio,PRJNA510861
SAMN10617435,YR_INS15kb,GCF_000951615.1,SRR8380264,Cyprinus_carpio,PRJNA510861
