BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA4799785,18442,GCA_900610375.1,ERR2751024,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799787,18446,GCA_900610375.1,ERR2751029,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799788,18447,GCA_900610375.1,ERR2751031,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799781,18435,GCA_900610375.1,ERR2751032,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799790,18450,GCA_900610375.1,ERR2751036,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799783,18440,GCA_900610375.1,ERR2751038,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799782,18439,GCA_900610375.1,ERR2751042,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799791,18454,GCA_900610375.1,ERR2751047,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799784,18441,GCA_900610375.1,ERR2751052,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799789,18448,GCA_900610375.1,ERR2751056,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799786,18445,GCA_900610375.1,ERR2751059,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799780,18420,GCA_900610375.1,ERR2751062,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799779,16_31-40,GCA_900610375.1,ERR2751065,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799779,16_31-40,GCA_900610375.1,ERR2751066,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799756,18163,GCA_900610375.1,ERR2751082,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799757,18261,GCA_900610375.1,ERR2751096,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799758,18267,GCA_900610375.1,ERR2751097,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799759,18274,GCA_900610375.1,ERR2751098,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799761,19881,GCA_900610375.1,ERR2751100,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799762,20092,GCA_900610375.1,ERR2751101,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799763,20120,GCA_900610375.1,ERR2751102,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799764,20126,GCA_900610375.1,ERR2751103,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799765,20128,GCA_900610375.1,ERR2751104,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799766,20135,GCA_900610375.1,ERR2751105,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799768,20560,GCA_900610375.1,ERR2751115,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799770,20562,GCA_900610375.1,ERR2751117,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799771,20563,GCA_900610375.1,ERR2751118,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799772,20564,GCA_900610375.1,ERR2751119,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799774,20566,GCA_900610375.1,ERR2751121,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799776,20568,GCA_900610375.1,ERR2751123,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799777,20571,GCA_900610375.1,ERR2751124,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799778,20572,GCA_900610375.1,ERR2751125,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799767,20149,GCA_900610375.1,ERR2751106,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799760,18276,GCA_900610375.1,ERR2751099,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799769,20561,GCA_900610375.1,ERR2751116,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799775,20567,GCA_900610375.1,ERR2751122,Hypoplectrus_unicolor,PRJEB27858
SAMEA4799773,20565,GCA_900610375.1,ERR2751120,Hypoplectrus_unicolor,PRJEB27858
