BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA3334435,DNA_340,GCF_000738735.5,ERR845320,Corvus_corone_orientalis,PRJEB9057
SAMEA3334642,DNA_341,GCF_000738735.5,ERR845321,Corvus_corone_orientalis,PRJEB9057
SAMEA3334643,DNA_342,GCF_000738735.5,ERR849861,Corvus_corone_orientalis,PRJEB9057
SAMEA3334594,DNA_345,GCF_000738735.5,ERR849864,Corvus_corone_orientalis,PRJEB9057
SAMEA3334644,DNA_346,GCF_000738735.5,ERR849865,Corvus_corone_orientalis,PRJEB9057
SAMEA3334645,DNA_349,GCF_000738735.5,ERR849868,Corvus_corone_orientalis,PRJEB9057
SAMEA3334646,DNA_352,GCF_000738735.5,ERR849871,Corvus_corone_orientalis,PRJEB9057
SAMEA3334595,DNA_353,GCF_000738735.5,ERR849872,Corvus_corone_orientalis,PRJEB9057
SAMEA3334596,DNA_355,GCF_000738735.5,ERR849874,Corvus_corone_orientalis,PRJEB9057
SAMEA3334597,DNA_356,GCF_000738735.5,ERR849875,Corvus_corone_orientalis,PRJEB9057
SAMEA3334598,DNA_357,GCF_000738735.5,ERR849876,Corvus_corone_orientalis,PRJEB9057
SAMEA3334599,DNA_358,GCF_000738735.5,ERR849877,Corvus_corone_orientalis,PRJEB9057
SAMEA3334647,DNA_359,GCF_000738735.5,ERR849878,Corvus_corone_orientalis,PRJEB9057
SAMEA3334600,DNA_361,GCF_000738735.5,ERR849880,Corvus_corone_orientalis,PRJEB9057
SAMEA3334601,DNA_365,GCF_000738735.5,ERR849884,Corvus_corone_orientalis,PRJEB9057
SAMEA3334602,DNA_366,GCF_000738735.5,ERR849885,Corvus_corone_orientalis,PRJEB9057
SAMEA3334603,DNA_367,GCF_000738735.5,ERR849886,Corvus_corone_orientalis,PRJEB9057
SAMEA3334604,DNA_368,GCF_000738735.5,ERR849887,Corvus_corone_orientalis,PRJEB9057
SAMEA3334605,DNA_370,GCF_000738735.5,ERR849889,Corvus_corone_orientalis,PRJEB9057
SAMEA3334606,DNA_372,GCF_000738735.5,ERR849891,Corvus_corone_orientalis,PRJEB9057
SAMEA3334607,DNA_373,GCF_000738735.5,ERR849892,Corvus_corone_orientalis,PRJEB9057
SAMEA3334608,DNA_376,GCF_000738735.5,ERR849895,Corvus_corone_orientalis,PRJEB9057
