BioSample,refGenome
SAMN07637272,GCA_002372975.1
SAMN07637288,GCA_002372975.1
SAMN07637284,GCA_002372975.1
SAMN07637286,GCA_002372975.1
SAMN07637274,GCA_002372975.1
SAMN07637273,GCA_002372975.1
SAMN07637289,GCA_002372975.1
SAMN07637258,GCA_002372975.1
SAMN07637287,GCA_002372975.1
SAMN07637283,GCA_002372975.1
