BioSample,refGenome
SAMN10928557,GCF_901000725.2
SAMN10928556,GCF_901000725.2
SAMN10928559,GCF_901000725.2
SAMN10928558,GCF_901000725.2
SAMN10928570,GCF_901000725.2
SAMN10928564,GCF_901000725.2
SAMN10928565,GCF_901000725.2
SAMN10928566,GCF_901000725.2
SAMN10928567,GCF_901000725.2
SAMN10928560,GCF_901000725.2
SAMN10928561,GCF_901000725.2
SAMN10928563,GCF_901000725.2
SAMN10928568,GCF_901000725.2
SAMN10928569,GCF_901000725.2
SAMN10928562,GCF_901000725.2
