BioSample,refGenome
SAMEA6815677,GCA_013435755.1
SAMEA6815678,GCA_013435755.1
SAMEA6815680,GCA_013435755.1
SAMEA6815683,GCA_013435755.1
SAMEA6815687,GCA_013435755.1
SAMEA6815688,GCA_013435755.1
SAMEA6815689,GCA_013435755.1
SAMEA6815690,GCA_013435755.1
SAMEA6815691,GCA_013435755.1
SAMEA6815692,GCA_013435755.1
SAMEA6815693,GCA_013435755.1
SAMEA6815694,GCA_013435755.1
SAMEA6815697,GCA_013435755.1
SAMEA6815698,GCA_013435755.1
SAMEA6815679,GCA_013435755.1
SAMEA6815681,GCA_013435755.1
