BioSample,refGenome
SAMEA6816100,GCA_013435755.1
SAMEA6816076,GCA_013435755.1
SAMEA6816077,GCA_013435755.1
SAMEA6816078,GCA_013435755.1
SAMEA6816087,GCA_013435755.1
SAMEA6816091,GCA_013435755.1
SAMEA6816094,GCA_013435755.1
SAMEA6816095,GCA_013435755.1
SAMEA6816096,GCA_013435755.1
SAMEA6816097,GCA_013435755.1
SAMEA6816098,GCA_013435755.1
SAMEA6816099,GCA_013435755.1
SAMEA6816101,GCA_013435755.1
SAMEA6816102,GCA_013435755.1
SAMEA6816103,GCA_013435755.1
SAMEA6816104,GCA_013435755.1
