BioSample,refGenome
SAMN08892734,GCF_001577835.2
SAMN08892735,GCF_001577835.2
SAMN08892736,GCF_001577835.2
SAMN08892737,GCF_001577835.2
SAMN08892743,GCF_001577835.2
SAMN08892738,GCF_001577835.2
SAMN08892739,GCF_001577835.2
SAMN08892740,GCF_001577835.2
SAMN08892741,GCF_001577835.2
SAMN08892742,GCF_001577835.2
