BioSample,refGenome
SAMN10928548,GCF_901000725.2
SAMN10928551,GCF_901000725.2
SAMN10928550,GCF_901000725.2
SAMN10928553,GCF_901000725.2
SAMN10928552,GCF_901000725.2
SAMN10928555,GCF_901000725.2
SAMN10928554,GCF_901000725.2
SAMN10928549,GCF_901000725.2
