BioSample,refGenome
SAMEA6815743,GCA_013435755.1
SAMEA6815744,GCA_013435755.1
SAMEA6815745,GCA_013435755.1
SAMEA6815746,GCA_013435755.1
SAMEA6815747,GCA_013435755.1
SAMEA6815748,GCA_013435755.1
SAMEA6815749,GCA_013435755.1
SAMEA6815750,GCA_013435755.1
SAMEA6815751,GCA_013435755.1
SAMEA6815752,GCA_013435755.1
SAMEA6815753,GCA_013435755.1
