BioSample,refGenome
SAMD00131486,GCA_015082035.1
SAMD00131488,GCA_015082035.1
SAMD00131634,GCA_015082035.1
SAMD00131636,GCA_015082035.1
SAMD00131637,GCA_015082035.1
SAMD00131638,GCA_015082035.1
SAMD00131639,GCA_015082035.1
SAMD00131640,GCA_015082035.1
SAMD00131641,GCA_015082035.1
SAMD00131642,GCA_015082035.1
SAMD00131643,GCA_015082035.1
SAMD00131635,GCA_015082035.1
