BioSample,refGenome
SAMEA3334625,GCF_000738735.5
SAMEA3334626,GCF_000738735.5
SAMEA3334627,GCF_000738735.5
SAMEA3334628,GCF_000738735.5
SAMEA3334629,GCF_000738735.5
SAMEA3334630,GCF_000738735.5
SAMEA3334631,GCF_000738735.5
SAMEA5089891,GCF_000738735.5
