BioSample,refGenome
SAMN04884552,GCA_002305835.1
SAMN04884553,GCA_002305835.1
SAMN04881279,GCA_002305835.1
SAMN04881278,GCA_002305835.1
SAMN04884551,GCA_002305835.1
SAMN04884554,GCA_002305835.1
SAMN04884555,GCA_002305835.1
SAMN04884556,GCA_002305835.1
