BioSample,refGenome
SAMN04419253,GCF_000708225.1
SAMN04419260,GCF_000708225.1
SAMN04419255,GCF_000708225.1
SAMN04419257,GCF_000708225.1
SAMN04419258,GCF_000708225.1
SAMN04419256,GCF_000708225.1
SAMN04419254,GCF_000708225.1
SAMN04419259,GCF_000708225.1
