BioSample,refGenome
SAMN14488565,GCA_009819655.1
SAMN14488564,GCA_009819655.1
SAMN14488563,GCA_009819655.1
SAMN14488562,GCA_009819655.1
SAMN14488561,GCA_009819655.1
