BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	geo_loc_name_country	geo_loc_name_country_continent	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	AssemblyName	Description	ENA_CHECKLIST	dangling_references (run)	use_species
PRJEB7359	ERR692017	WGS	200	16451798600	SAMEA3166398	6899662819	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX636997	Illumina HiSeq 2000	H_43_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166398	ERP007074	female	Hungary	Europe	ERS622270	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:36:34Z	public	ERS622270	H_43	H_43	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692018	WGS	200	17802319600	SAMEA3166396	7728198465	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX636998	Illumina HiSeq 2000	H_452_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166396	ERP007074	male	Hungary	Europe	ERS622268	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:36:33Z	public	ERS622268	H_452	H_452	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692019	WGS	200	18722423200	SAMEA3166399	7731558661	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX636999	Illumina HiSeq 2000	H_454_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166399	ERP007074	male	Hungary	Europe	ERS622271	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:36:34Z	public	ERS622271	H_454	H_454	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692020	WGS	200	12817373600	SAMEA3166400	5395954969	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637000	Illumina HiSeq 2000	H_473_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166400	ERP007074	female	Hungary	Europe	ERS622272	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T21:59:54Z	public	ERS622272	H_473	H_473	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692021	WGS	200	14063586200	SAMEA3166401	6001613693	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637001	Illumina HiSeq 2000	H_52_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166401	ERP007074	female	Hungary	Europe	ERS622273	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T21:59:54Z	public	ERS622273	H_52	H_52	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692022	WGS	200	11740275400	SAMEA3166402	5056011822	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637002	Illumina HiSeq 2000	H_53_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166402	ERP007074	male	Hungary	Europe	ERS622274	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T21:59:54Z	public	ERS622274	H_53	H_53	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692023	WGS	200	16676165800	SAMEA3166403	7179618144	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637003	Illumina HiSeq 2000	H_76_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166403	ERP007074	male	Hungary	Europe	ERS622275	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T21:59:54Z	public	ERS622275	H_76	H_76	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692024	WGS	200	15015540800	SAMEA3166404	6158369673	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637004	Illumina HiSeq 2000	H_78_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166404	ERP007074	female	Hungary	Europe	ERS622276	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T21:59:54Z	public	ERS622276	H_78	H_78	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692025	WGS	200	14141440000	SAMEA3166405	5916754197	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637005	Illumina HiSeq 2000	H_86_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166405	ERP007074	male	Hungary	Europe	ERS622277	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622277	H_86	H_86	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692026	WGS	200	22148388600	SAMEA3166406	9563377541	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637006	Illumina HiSeq 2000	H_94_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166406	ERP007074	male	Hungary	Europe	ERS622278	2014-12-03	2018-11-16	Hungary	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T21:59:54Z	public	ERS622278	H_94	H_94	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692047	WGS	219	23101481050	SAMEA3166413	10772572897	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637027	Illumina HiSeq 2000	CZC_119601_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166413	ERP007074	female	Czech Republic	Europe	ERS622285	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:08Z	public	ERS622285	CZC_119601	CZC_119601	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692048	WGS	219	22975820200	SAMEA3166414	10744790938	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637028	Illumina HiSeq 2000	CZC_304236_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166414	ERP007074	male	Czech Republic	Europe	ERS622286	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:08Z	public	ERS622286	CZC_304236	CZC_304236	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692051	WGS	200	16520142000	SAMEA3166417	6947214258	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637031	Illumina HiSeq 2000	CZC_419135_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166417	ERP007074	male	Czech Republic	Europe	ERS622289	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:08Z	public	ERS622289	CZC_419135	CZC_419135	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692052	WGS	221	23625247100	SAMEA3166418	10719629603	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637032	Illumina HiSeq 2000	CZC_419251_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166418	ERP007074	female	Czech Republic	Europe	ERS622290	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:08Z	public	ERS622290	CZC_419251	CZC_419251	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692053	WGS	216	15133851500	SAMEA3166419	7022998055	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637033	Illumina HiSeq 2000	CZC_419493_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166419	ERP007074	female	Czech Republic	Europe	ERS622291	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:09Z	public	ERS622291	CZC_419493	CZC_419493	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692054	WGS	200	10171496200	SAMEA3166420	4143633770	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637034	Illumina HiSeq 2000	CZC_461398_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166420	ERP007074	male	Czech Republic	Europe	ERS622292	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:09Z	public	ERS622292	CZC_461398	CZC_461398	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692055	WGS	223	16105739850	SAMEA3166421	7729252990	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637035	Illumina HiSeq 2000	CZC_48837_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166421	ERP007074	male	Czech Republic	Europe	ERS622293	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:09Z	public	ERS622293	CZC_48837	CZC_48837	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692056	WGS	219	22592399600	SAMEA3166422	10706579743	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637036	Illumina HiSeq 2000	CZC_73077_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166422	ERP007074	female	Czech Republic	Europe	ERS622294	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:36Z	public	ERS622294	CZC_73077	CZC_73077	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692057	WGS	223	17435698300	SAMEA3166423	8217020304	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637037	Illumina HiSeq 2000	CZC_82259_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166423	ERP007074	male	Czech Republic	Europe	ERS622295	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:36Z	public	ERS622295	CZC_82259	CZC_82259	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692059	WGS	214	23293308500	SAMEA3166425	11654348074	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637039	Illumina HiSeq 2000	CZC_82348_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166425	ERP007074	female	Czech Republic	Europe	ERS622297	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622297	CZC_82348	CZC_82348	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692060	WGS	218	22418636250	SAMEA3166426	9908765685	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637040	Illumina HiSeq 2000	CZC_82352_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166426	ERP007074	female	Czech Republic	Europe	ERS622298	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622298	CZC_82352	CZC_82352	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692061	WGS	217	21786185400	SAMEA3166427	10023466571	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637041	Illumina HiSeq 2000	CZC_82355_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166427	ERP007074	male	Czech Republic	Europe	ERS622299	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622299	CZC_82355	CZC_82355	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692062	WGS	224	15034164400	SAMEA3166428	7285288281	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637042	Illumina HiSeq 2000	CZC_82356_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166428	ERP007074	male	Czech Republic	Europe	ERS622300	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622300	CZC_82356	CZC_82356	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692063	WGS	200	19863066400	SAMEA3166429	8459554481	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637043	Illumina HiSeq 2000	CZC_83353_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166429	ERP007074	male	Czech Republic	Europe	ERS622301	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622301	CZC_83353	CZC_83353	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692064	WGS	228	15754647250	SAMEA3166430	7628597938	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637044	Illumina HiSeq 2000	CZC_83359_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166430	ERP007074	male	Czech Republic	Europe	ERS622302	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622302	CZC_83359	CZC_83359	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692065	WGS	214	23424375000	SAMEA3166431	11418657025	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637045	Illumina HiSeq 2000	CZC_91319_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166431	ERP007074	female	Czech Republic	Europe	ERS622303	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:23Z	2018-03-08T22:39:21Z	public	ERS622303	CZC_91319	CZC_91319	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692066	WGS	216	16336374550	SAMEA3166432	8084145999	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637046	Illumina HiSeq 2000	CZC_91360_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166432	ERP007074	female	Czech Republic	Europe	ERS622304	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:36Z	public	ERS622304	CZC_91360	CZC_91360	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637377	WGS	200	13722943000	SAMEA2785397	6049036561	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593894	Illumina HiSeq 2000	OC_HB9_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785397	ERP007074	female	NA	NA	ERS555119	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-08T20:26:15Z	public	ERS555119	OC_HB9	OC_HB9	AGTO02	Sampled on the Baltic island Öland.	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR692049	WGS	215	23394915550	SAMEA3166415	10112522126	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX637029	Illumina HiSeq 2000	CZC_382648_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166415	ERP007074	female	Czech Republic	Europe	ERS622287	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:08Z	public	ERS622287	CZC_382648	CZC_382648	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637513	WGS	200	17148523200	SAMEA2785566	7055264887	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593958	Illumina HiSeq 2000	I_G13-2_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785566	ERP007074	female	NA	NA	ERS555256	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:31:40Z	public	ERS555256	I_G13-2	I_G13-2	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR693850	WGS	218	16225949750	SAMEA3167991	7712852316	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX638830	Illumina HiSeq 2000	CZP_522955_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3167991	ERP007074	female	Czech Republic	Europe	ERS622609	2014-12-04	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-04T17:04:51Z	2014-12-04T10:29:14Z	public	ERS622609	CZP_522955	CZP_522955	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR699420	WGS	200	23478054600	SAMEA3172504	10170280181	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX643859	Illumina HiSeq 2000	E_M_57_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3172504	ERP007074	male	Spain	Europe	ERS626747	2014-12-10	2018-11-16	Spain	Uppsala University	Uppsala University	2014-12-10T17:02:49Z	2014-12-10T13:52:35Z	public	ERS626747	E_M_57	E_M_57	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR700467	WGS	214	22994171500	SAMEA3175121	11528827937	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX644802	Illumina HiSeq 2000	FSP08-010_450	PAIRED	unspecified	GENOMIC	Ficedula_speculigera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3175121	ERP007074	male	Morocco	Africa	ERS628298	2014-12-12	2018-11-16	Morocco	Uppsala University	Uppsala University	2014-12-12T17:01:50Z	2014-12-12T13:05:50Z	public	ERS628298	FSP08-010	FSP08-010	GCF_000247815.1	Provided by the Natural History Museum in Oslo	ERC000011	NA	1
PRJEB7359	ERR693840	WGS	222	24989926900	SAMEA3167981	12149628166	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX638820	Illumina HiSeq 2000	CZP_312382_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3167981	ERP007074	female	Czech Republic	Europe	ERS622599	2014-12-04	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-04T17:04:51Z	2014-12-04T10:29:14Z	public	ERS622599	CZP_312382	CZP_312382	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR693853	WGS	200	19571408800	SAMEA3167994	8905623065	UPPSALA  UNIVERSITY	public	sra,bam	ena,s3,gs,ncbi	ncbi.public,s3.us-east-1,ena,gs.US	ERX638833	Illumina HiSeq 2000	CZP_522958_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3167994	ERP007074	male	Czech Republic	Europe	ERS622612	2014-12-04	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-04T17:04:51Z	2014-12-04T10:29:14Z	public	ERS622612	CZP_522958	CZP_522958	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR699280	WGS	200	18863500800	SAMEA3172326	8832634302	UPPSALA  UNIVERSITY	public	sra,bam	s3,ena,gs,ncbi	gs.US,s3.us-east-1,ena,ncbi.public	ERX643719	Illumina HiSeq 2000	OP_CK53848_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3172326	ERP007074	female	Sweden	Europe	ERS626569	2014-12-10	2018-11-16	Sweden	Uppsala University	Uppsala University	2014-12-10T17:02:49Z	2014-12-10T12:34:59Z	public	ERS626569	OP_CK53848	OP_CK53848	GCF_000247815.1	Sampled on the Baltic island Öland.	ERC000011	NA	1
PRJEB7359	ERR692050	WGS	218	25921941800	SAMEA3166416	11601614825	UPPSALA  UNIVERSITY	public	bam,sra	ena,ncbi,s3,gs	ena,ncbi.public,gs.US,s3.us-east-1	ERX637030	Illumina HiSeq 2000	CZC_382761_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-12-04T00:00:00Z	SAMEA3166416	ERP007074	male	Czech Republic	Europe	ERS622288	2014-12-03	2018-11-16	Czech Republic	Uppsala University	Uppsala University	2014-12-03T17:02:22Z	2018-03-08T22:11:08Z	public	ERS622288	CZC_382761	CZC_382761	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB7359	ERR637499	WGS	211	26771566300	SAMEA2785552	12293097419	UPPSALA  UNIVERSITY	public	bam,sra	ena,s3,gs,ncbi	ncbi.public,ena,s3.us-east-1,gs.US	ERX593944	Illumina HiSeq 2000	SP_SV4_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785552	ERP007074	male	NA	NA	ERS555242	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:07Z	2018-03-09T11:40:56Z	public	ERS555242	SP_SV4	SP_SV4	GCF_000247815.1	Sampled in Uppsala	ERC000011	NA	1
PRJEB7359	ERR699276	WGS	200	27299311800	SAMEA3172322	13277916027	UPPSALA  UNIVERSITY	public	sra,bam	ncbi,ena,gs,s3	s3.us-east-1,ena,gs.US,ncbi.public	ERX643715	Illumina HiSeq 2000	OP_CK53198_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2015-01-29T00:00:00Z	SAMEA3172322	ERP007074	male	Sweden	Europe	ERS626565	2014-12-10	2018-11-16	Sweden	Uppsala University	Uppsala University	2014-12-10T17:02:49Z	2014-12-10T12:34:59Z	public	ERS626565	OP_CK53198	OP_CK53198	GCF_000247815.1	Sampled on the Baltic island Öland.	ERC000011	NA	1
PRJEB7359	ERR637520	WGS	200	18676161400	SAMEA2785573	7736000232	UPPSALA  UNIVERSITY	public	sra,bam	ncbi,s3,ena,gs	gs.US,s3.us-east-1,ncbi.public,ena	ERX593965	Illumina HiSeq 2000	I_LZ-1_450	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785573	ERP007074	male	NA	NA	ERS555263	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-08T21:33:33Z	public	ERS555263	I_LZ-1	I_LZ-1	GCF_000247815.1	NA	ERC000011	NA	1
PRJEB7359	ERR637503	WGS	200	16275485200	SAMEA2785556	7328852000	UPPSALA  UNIVERSITY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX593948	Illumina HiSeq 2000	SP_SV8_450	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2014-11-05T00:00:00Z	SAMEA2785556	ERP007074	female	NA	NA	ERS555246	2014-11-04	2018-11-16	NA	Uppsala University	Uppsala University	2014-11-04T17:01:08Z	2018-03-09T12:06:22Z	public	ERS555246	SP_SV8	SP_SV8	GCF_000247815.1	Sampled in Uppsala	ERC000011	NA	1
